2015-01-07	CON	AndrewStevenson	The Cumberland infirmary in Carlisle is coping and improving. However, to improve more quickly, it needs to conclude the acquisition by Northumbria Healthcare NHS Foundation Trust as soon as possible. Will the Secretary of State do everything he can to help to achieve that, as I believe it will lead to better health care, both in A and E and generally, in Carlisle?
2015-01-07	CON	JeremyHunt	The plans were to continue to have an A and E at Lewisham but to take some of the higher-risk patients to another hospital. Those are the plans that we originally had that have now been changed. What I will say to the hon. Gentleman, though, is that there were problems with South London Healthcare Trust for years and years. This Government dealt with them and sorted them out, and that means that his constituents are getting better care than they otherwise would have done.
2015-01-09	CON	ChristopherChope	The principal attribute of a sovereign country is its ability and rights to control which aliens, that is non-citizens, can visit or stay and which cannot. That is the issue that the Prime Minister has correctly highlighted in his various speeches on immigration during the course of this Parliament. On 14 April 2011, he said that “for too long, immigration has been too high. Between 1997 and 2009, 2.2 million more people came to live in this country than left to live abroad. That’s the largest influx of people Britain as ever had…and it has placed real pressures on communities up and down the country. Not just pressures on schools, housing and healthcare—though those have been serious…but social pressures too.” He went on to talk about those social pressures and issues relating to integration. The Prime Minister referred to 2.2 million extra people coming to this country between 1997 and 2009, and it is against that background that the Conservative party manifesto for the last general election said that “immigration today is too high and needs to be reduced. We do not need to attract people to do jobs that could be carried out by British citizens, given the right training and support. So we will take steps to take net migration back to the levels of the 1990s—tens of thousands a year, not hundreds of thousands.” That led to the pledge
2015-01-09	CON	DanielPoulter	As I have said, local clinicians and local authorities have been empowered through the creation of clinical commissioning groups and health and wellbeing boards to bring together health and social care. That is particularly important in the context of the issues relating to Seaford that were raised by my right hon. Friend. I am aware of the changes made at Seaford day hospital, and he outlined some long-standing frustrations with earlier decisions made by the PCT. I understand, however, that Horder Healthcare has taken over the hospital to run services, and that physiotherapy services are being provided there, which is at least a step in the right direction. As part of the East Sussex Better Together programme, plans are being developed to bring as many services as possible, such as out-patient and diagnostic services, closer to people’s homes and communities. It is particularly important to minimise the travel that frail and elderly patients have to undertake when they need access to local health care services. Seaford is one of the key local communities that is under consideration as part of the Better Together programme. More generally, the Better Together programme is about the three local CCGs in East Sussex and the county council working together to ensure that there is a more integrated approach to delivering more community-based care across the county. That is a welcome step forward
2015-01-09	CON	DanielPoulter	In the time that is left, I turn to the services at Eastbourne district general hospital. The hospital continues to offer a wide range of services, including emergency, out-patient, medical, surgical, diagnostic and day surgery services. I am aware that some of the services provided by East Sussex Healthcare NHS Trust have been relocated since 2013 and that improvements in patient safety have been achieved through that. I will come back to that a little later
2015-01-09	CON	JeremyLefroy	I entirely agree. There were moves towards that when the Healthcare Commission, which was responsible at that stage and manifestly failed in the case of Mid Staffordshire, was replaced by the Care Quality Commission—an understanding by the previous Government that progress needed to be made in ensuring the quality and safety of care. That progress has been maintained and accelerated under the present Government
2015-01-13	CON	JeremyHunt	No, and I can tell the hon. Lady that her constituents would be receiving far worse care had we not tackled the long-standing issues with the South London Healthcare NHS Trust, which the last Government ducked but which we have confronted and dealt with. If she looks at the performance of A and E in her area, she will see that 48,000 more people are being seen within four hours than when Labour was in power.
2015-01-14	LAB	AndrewSlaughter	On a point of order, Madam Deputy Speaker. In Question Time earlier, I put some figures to the Prime Minister. I said that under the Government-endorsed “Shaping a Healthier Future” programme, the number of in-patient beds at Charing Cross hospital would fall from 360 to 24. In response, the Prime Minister said that I was “spreading disinformation”, that this was known to my neighbouring Members of Parliament and that I should “take the truth and put it in a leaflet”. I have checked last July’s clinical strategy for Imperial College healthcare trust. In that strategy, and in other places, my figures are confirmed. Other papers also confirm that, as I stated, the A and E department would move from Charing Cross to St Mary’s, Paddington. Seven of my neighbouring MPs and I have written to the Secretary of State on these matters. The Prime Minister is entitled not to answer my question, but he stated that my figures were false. I wanted to put it on the record that they were not false, but I also seek your advice, Madam Deputy Speaker, on how I can get him to correct the record.
2015-01-21	CON	DavidCameron	I have made my views very clear: if we are going to have one minor party, we should have all the minor parties. When this happens, one point I will make is what Mr Farage said in 2012 about the NHS—the hon. Gentleman comes to the House week after week to talk about the NHS in Kent—when he said that “we are going to have to move to an insurance-based system of healthcare”
2015-01-21	CON	StevenBaker	I begin by paying tribute to the staff and leadership of Buckinghamshire Healthcare NHS Trust. The trust went through special measures as a result of the Keogh review, when it was found to have high mortality, and they have done a sterling job of turning the trust around. On my visit recently with my right hon. Friend the Secretary of State for Health, I found a renewed enthusiasm and optimism in the trust, and I am very grateful to the staff and leadership for delivering that outcome
