2015-01-12	LN	CrosioJonny	È però opportuna una riflessione onesta e distaccata, per la prorompente presenza in prima fila dei Capi di Stato e di Governo, di tutta Europa e non solo, e per l'altrettanto forte disagio creato dall'assenza dei leader di Russia e Stati Uniti. Per quanto riguarda il Presidente Obama, questa mattina sulla stampa americana il disagio si è trasformato in una profonda indignazione, per non avere avuto neppure la delicatezza di mandare in rappresentanza o il vice presidente Biden o il segretario di Stato Kerry. C'era Eric Holder, procuratore generale, purtroppo dimissionario: questo ci fa riflettere. Signor Ministro, sicuramente non è passata inosservata la presenza in prima fila di Abu Mazen e Netanyahu, ma non è nemmeno passato inosservato il fatto che non si sono degnati neppure di uno sguardo: una riflessione onesta e distaccata ci porta a dire che se un cenno forte ieri doveva essere indirizzato a quei due milioni di persone, forse, in primis, sarebbe dovuto venire da loro. Proprio l'unità di intenti europea, rappresentata forzatamente sfilando sotto braccio nel corteo di ieri, si è sgretolata appena "terminata la passerella": permettetemi di usare questa espressione. Sembra una barzelletta, signor Ministro, ma purtroppo è una cruda realtà. Ieri sera il Ministro dell'interno francese, seguito a ruota dal Governo spagnolo, ha dichiarato che il trattato di Schengen è assolutamente da rivedere - questo fino a prova contraria, anche se lei, signor Ministro, afferma il contrario - o forse addirittura da sospendere, anche se temporaneamente. Questa richiesta, ribadita ancora oggi in una nota, viene da una segnalazione dell' intelligence francese, che stima in circa 1.200 i cittadini francesi che si sono radicalizzati nell'Islam. Si tratta quindi di cittadini comunitari, che quindi godono di libera circolazione. A questo proposito, il sempre più inabile ministro Alfano, purtroppo seguito a ruota da lei, signor Ministro, ha affermato che per alcune decine di terroristi non possiamo rinunciare alla nostra libertà di circolazione, perché faremo loro un regalo enorme. A questo punto è normale dire che la coesione europea è una barzelletta. Questa sì che è una barzelletta, signor Ministro. È però nella sostanza che non siamo assolutamente d'accordo. Forse libertà di circolazione non è sicurezza di circolazione e non è neanche garanzia e tranquillità di circolazione? Per quanto ci riguarda, signor Ministro, Schengen deve essere sospeso immediatamente: questo è il nostro pensiero. È assolutamente sbagliato tergiversare. Il nostro Paese è già ad altissimo rischio per la sciagurata ed improvvisata politica messa in campo per fronteggiare la tragedia degli sbarchi, che anch'essa deve finire. I fatti di Parigi impongono di rendere le frontiere sicure. A questo punto, signor Ministro, visto che ci ha fornito dei dati, e facendo un semplice calcolo matematico, se è vero, come sostiene Europol, che uno su mille di quelli che sbarcano sono potenzialmente dei terroristi, a questo punto, se i suoi dati sono giusti, noi abbiamo potenzialmente 160 terroristi sul nostro territorio. Questa è matematica, non è una mia affermazione. Tra l'altro, signor Ministro, quanti morti ancora volete nel Mediterraneo? Lo dico anche alla ministra Pinotti. Per quanto tempo volete ancora illudere quegli uomini e quelle che guardano all'occidente nella speranza di un futuro migliore? Ricordo che il Presidente del Consiglio, nell'esporre al Parlamento il suo programma, affermò che ci sarebbe stata - parole sue - una nuova concezione di confine: da barriera a speranza, da limite invalicabile a ponte tra comunità diverse. Ancora una volta, signor Ministro, ahimè, i fatti dimostrano esattamente il contrario. A tale proposito - glielo dico con il cuore - ci siamo stufati di prendere lezioni di buona e corretta integrazione da voi. Non avete alcuna strategia concreta per una buona integrazione. Solo buonismo gratuito, irresponsabile e soprattutto privo di contenuti. Un consiglio: prendete esempio dai sindaci, da tutti i sindaci, che da buoni padri di famiglia, nel loro limite, fanno sicuramente una migliore integrazione. Ma sui fatti di Parigi l'integrazione non c'entra nulla. I killer erano di seconda generazione: e qui si tocca il nervo scoperto. In Europa, e anche nel nostro Paese, c'è una parte sempre più crescente di persone che, nel nome dell'Islam, non vogliono l'integrazione, ma vogliono la nostra sottomissione e, con la loro azione, travolgono coloro i quali hanno sentimenti e volontà completamente diversi al loro interno. Noi chiediamo con forza, a questo punto, che, se di moschee vogliamo parlare, siano almeno moschee di vetro. Crediamo che sia giusto capire chi le finanzia. Chi paga queste moschee? Non si sa. Crediamo che sia giusto capire e sapere chi predica all'interno di queste moschee, per il bene di tutti, compresi coloro i quali nelle moschee ci vanno con sentimenti di pace e fratellanza: anche loro vengono messi a rischio. Le voglio ricordare tra l'altro, signor Ministro, che nelle moschee turche è vietato predicare in arabo; il culto viene celebrato in turco. E la Turchia ha una prevalenza sostanziale di islamici: l'80 per cento. Noi chiediamo anche alla comunità musulmana presente in Italia di prendere con forza le distanze da quelle sacche deviate presenti al loro interno. C'è ancora troppa incertezza, c'è ancora troppa timidezza, forse c'è ancora troppa paura. Un tentativo è stato fatto, ma ieri c'è stata anche un po' di confusione, specialmente a Brescia, nelle affermazioni di chi ha partecipato a quel corteo. Al Governo chiediamo di rispolverare quel processo di confronto con la comunità islamica presente nel nostro Paese avviato dall'allora ministro Maroni, che fu particolarmente apprezzato dalla comunità islamica stessa e che naufragò non per un problema del Governo, ma per un problema all'interno della comunità islamica. Le vogliamo anche chiedere, signor Ministro, di revocare immediatamente il permesso di residenza a quei soggetti segnalati nella no fly list americana o che sono stati in Siria o in Iraq per motivi non giustificati, o a quelli che - li conosciamo - sono responsabili sui social network di azioni che inneggiano alla guerra santa. Queste persone vanno identificate ed espulse e bisogna togliere loro il permesso di residenza, per il bene di tutti.
2015-01-13	PD	MineoCorradino	Meno limpido è il processo che ha portato alla legge Calderoli, recentemente cassata dalla Consulta. Là si volle in realtà consentire a un leader, il cui genio fosse capace - e lo era - di coalizzare forze diverse, non solo di disporre di un'ampia maggioranza parlamentare, ma anche di poter contare su una squadra che dipendesse in tutto da lui: insomma una maggioranza di nominati. È stata una scelta rovinosa, che ha delegittimato Parlamento e parlamentari, i quali, da difensori di istanze, idee e richieste popolari, sono diventati, nell'immaginario di molti cittadini italiani, consumatori di denaro pubblico e usurpatori del ruolo di rappresentante del popolo. Quando condanniamo l'antipolitica - e lo facciamo spesso, a partire dal Presidente della Repubblica - dovremmo ricordare che abbiamo votato con il Porcellum nel 2006, nel 2008 e nel 2013: errare humanum est, perseverare autem diabolicum. E ora? Ora anche per merito di un Premier giovane e vigoroso, ma non solo, perché lo stesso percorso si coglie in altri Paesi, dalla Spagna, alla Francia, alla Grecia, il bipolarismo muscolare del ventennio trascorso non è più un pericolo nel nostro Paese. Oggi un partito politico farebbe da pivot, al centro del campo della politica e altre forze, tutte minori, gli ruoterebbero probabilmente intorno. Inoltre è stata approvata in prima lettura una legge di revisione costituzionale, che intende superare il bicameralismo e ciò facendo rafforza obbiettivamente il Governo e accorcia obbiettivamente l' iter di approvazione delle leggi. Allo stesso tempo - lo sappiamo - la prassi costituzionale è caratterizzata da un ricorso sempre più frequente ai decreti-legge, alle leggi delega, ai voti di fiducia: non si vede davvero perché rafforzare ancora i poteri del Premier. D'altra parte, Angela Merkel è il cancelliere che governa con polso fermo la Germania, anche se - come sapete - il Bundestag è eletto con legge proporzionale. Certo si può obiettare, come faceva il senatore Cociancich poco fa, che il sistema italiano somiglia a un premierato di fatto e non di diritto: non abbiamo introdotto sistemi come la sfiducia costruttiva - questo lo dico io - né il marchingegno francese che consente al Governo di dare per approvate le legge sensibili, a meno che l'opposizione non chieda e ottenga di sfiduciare il Governo. Bene, sia concesso: nonostante la fine del bipolarismo e la nascita - come dice Matteo Renzi - di un partito della Nazione, tanto forte è stato il trauma dei Governi deboli della lontana prima Repubblica che vogliamo comunque una legge maggioritaria. Ma allora vi chiedo, onorevoli senatori, che sia una vera legge maggioritaria, come quella inglese, in cui uno solo è l'eletto del collegio e gli sconfitti (anche quando i loro voti sommati insieme fossero maggioranza tra quelli validi) non contano nulla e non hanno diritto a nulla (per questa via il partito più forte ottiene in genere un'ampia maggioranza in Parlamento e il suo Premier diventa il dominus di Downing Street), oppure una legge maggioritaria nella versione francese che prevede il ballottaggio se nessun candidato abbia ottenuto più della metà dei voti nel collegio: è un maggioritario meno severo che tende a proteggere la seconda e talvolta la terza forza politica di Francia, e permette alleanze e desistenze tra primo e secondo turno. Ma quello che ora ci viene proposto, onorevoli senatori, questo Italicum 2.0, non sta, secondo me - scusate se lo dico così - né in cielo né in terra: è una legge che consente al candidato Premier votato dal 40 per cento di chi va alle urne di contare su una larga maggioranza in Parlamento, e se non superasse quella quota gli consegnerebbe comunque quell'ampia maggioranza dopo un ballottaggio, cioè dopo avere prevalso su uno sfidante, così dando all'investitura una forza pari a quella del suffragio universale diretto. Un Premier fortissimo, dunque, ma un Parlamento debolissimo. I deputati, infatti, verrebbero eletti in regime proporzionale, con i resti redistribuiti nel collegio unico nazionale, con la possibilità di candidature plurime, i capilista scelti direttamente dal Premier (o da meccanismi, le primarie, affidati alla buona volontà del partito di appartenenza), e un centinaio di deputati, per di più, che approdano alla Camera solo in forza del premio strappato dal Premier. Questa non è una legge maggioritaria. Il combinato disposto prevede l'elezione plebiscitaria di un Premier e la subordinazione duratura e istituzionalizzata dei parlamentari ai voleri del vincitore o per quota parte dei candidati Premier perdenti. Inoltre, non sono previste soglie di sbarramento (sono molto basse), e questo se ha il senso di garantire un diritto di tribuna alle forze minori obiettivamente favorisce anche la frammentazione. È questo che si vuole? Si vuole un regime che ruota intorno ad una sola forza politica e ad un solo uomo, con opposizioni frammentate e sottorappresentate? Vi ricordate, onorevoli senatori, che avete approvato la riduzione a 100 dei componenti del Senato (eletti peraltro con un voto di secondo grado) e che di conseguenza chi vincesse le elezioni con l'Italicum alla Camera, in forza del premio di maggioranza, potrebbe nominarsi un suo Presidente della Repubblica e determinare la maggioranza stessa della Corte costituzionale? I poteri del Governo e quelli di garanzia a un solo leader, per quanto giovane, spregiudicato e illuminato; un Parlamento invece delegittimato o, nella migliore delle ipotesi, che brilla solo di luce riflessa. Ma quale democrazia occidentale - vi chiedo - ha mai adottato una legge del genere? Se avete un esempio fatemelo sapere. Io non ne ho trovati. Oppure vogliamo imitare Russia e Turchia? Non lo fate, onorevoli senatori. Se la fretta è ormai diventata la regina dell'olimpo politico italiano, se si vuole da questo Senato un ulteriore atto di obbedienza che sia prodromico all'elezione di un Presidente della Repubblica scelto in un accorto al vertice o oggetto di una trattativa di potere provate almeno ad emendare l'Italicum; togliete di mezzo le candidature plurime e i capilista bloccati. Provate a reintrodurre il collegio, che è cosa diversissima da una circoscrizione pure piccola, essendo la ratio del collegio quella di investire un rappresentante del popolo, e cioè una donna o un uomo che risponda direttamente ai suoi elettori, anche a chi non lo ha votato ma lo conosce bene: lo insegue, gli parla, lo contesta, se è il caso, nel collegio. Provate a cambiare l'Italicum e, per favore, non parlate più di clausola di salvaguardia. Evitate almeno che si dia l'impressione che l'unica cosa che interessa a questo Senato è la diaria, con una specie di allungamento del periodo in cui ci è dato il privilegio di calcare questi luoghi. Per il resto, «muoia Sansone con tutti i filistei».
2015-02-25	PD	MoscardelliClaudio	L'intervento realizzato rappresenta un valido sostegno al settore agricolo, che insieme ad altri sta attraversando una profonda crisi. Come già ricordato, occorre sottolineare che l'agricoltura svolge un ruolo importante sul nostro territorio in ordine: alla difesa del paesaggio e alla produzione di qualità abbinate al paesaggio; alla valorizzazione del territorio, promuovendo il turismo; al mantenimento delle performance idrogeologiche del territorio, oggi in gran parte depauperato a causa dell'abbandono dei terreni. Di fronte a questo ruolo, l'agricoltura vede ridursi sempre di più i margini di guadagno, soprattutto per effetto di una riduzione della domanda, ma anche per effetto di un aumento della pressione fiscale sulle aziende agricole. Tra gli altri fattori è bene ricordare le avverse condizioni meteorologiche e anche alcune crisi di carattere geopolitico come quella della Russia, che ha drasticamente colpito la nostra produzione agricola. In questa situazione, la riduzione dei livelli di tassazione per il settore agricolo è l'unico mezzo per evitare un ulteriore abbandono dei terreni, soprattutto quelli più a rischio, come quelli montani e parzialmente montani. Per questo motivo invito nuovamente il sottosegretario Zanetti a prendere in considerazione l'emendamento che ho presentato in materia, di cui ho parlato in precedenza. Vorrei infine ricordare un ulteriore dato: evitare lo spopolamento dei terreni agricoli è un modo per preservare la tipicità, la cultura e la tradizione delle nostre colture agricole, caratterizzate da una struttura territoriale identitaria e composta da aziende a conduzione familiare e da persone che spesso ereditano piccoli appezzamenti agricoli. Voglio sottolineare, come ha fatto il relatore, il positivo lavoro svolto in Commissione, che ha portato alla soluzione di questioni che si trascinavano per l'anno 2014 e in particolare alcuni emendamenti, uno dei quali riguarda la collina svantaggiata, cioè un'area compresa nei Comuni di pianura e quindi totalmente privi di esenzione: in questo senso, con la franchigia di 200 euro, si è dato un segnale positivo. Indubbiamente è molto positivo anche l'emendamento riguardante le isole minori, proposto dalla collega Orrù, che è stato approvato in Commissione e che rappresenta un elemento importante, così come è importante la norma sulla proprietà collettiva indivisa non usucapibile dei terreni agro-silvo-pastorali: anche questo è stato un elemento utile del lavoro svolto in Commissione. Anche io mi associo alle considerazioni del relatore, in ordine agli altri due elementi sottolineati (che ho citato in precedenza) riguardanti le agevolazioni in caso di trasferimenti nell'ambito dei familiari e la questione delle province interamente montuose, per risolvere le problematiche inerenti ad alcuni Comuni.
2015-03-18	LN	CentinaioGianMarco	Le aziende chiudono, Presidente del Consiglio. Lei va in Russia, va a Mosca e nel frattempo ci sono aziende che lasciano a casa le persone, che le mettono in cassa integrazione. Ci sono aziende che perdono le commesse con la Russia a causa del fatto che noi stiamo giocando a Risiko in Europa.
2015-03-18	LN	CentinaioGianMarco	Mi piace ricordare che avevamo applaudito, in Parlamento, le sanzioni alla Russia. Ma, mentre la politica fa i plausi alle sanzioni, le aziende chiudono grazie alle sanzioni alla Russia.
2015-03-18	LN	CentinaioGianMarco	Mi piacerebbe parlare poi della politica estera. Se guardiamo ad Est, siamo totalmente assenti. A Minsk si sono presentati Germania, Francia, Ucraina e Russia. E noi dove eravamo? E la Mogherini dov'era? E l'Europa dov'era?
2015-03-18	M5S	LucidiStefano	Le dico questo perché il vertice del partenariato europeo ha, tra i propri obiettivi, quello di perseguire ed estendere il suo modello politico e promuovere alcuni dei propri valori nell'Europa orientale. La promozione dei diritti umani, dello Stato di diritto e della democrazia è vista come un obiettivo significativo assieme alla promozione dell'economia di mercato, dello sviluppo sostenibile e della buona governance. La domanda che dovremmo porci è allora la seguente: se dobbiamo esportare un modello politico verso tali Paesi emergenti dell'Est europeo, qual è il modello politico che lei intende esportare? Qual è il nostro contributo a questo vertice europeo? Sicuramente non vanno bene queste premesse. Vengo ora alle questioni puntuali relative agli affari esteri. Per quanto riguarda la questione Ucraina, il Movimento è stato sempre contrario all'imposizione di sanzioni nei confronti dei russi - che hanno causato danni all'economia italiana - e, riconoscendo l'importanza del principio di autodeterminazione dei popoli, è favorevole alla secessione della Crimea ed al suo referendum. Da questo deriva l'impegno a farsi promotori di un ruolo più attivo e collegiale da parte dell'Unione europea nella crisi ucraina, anche tramite l'Alto rappresentante, e a proporre, rispetto a quanto annunciato dal presidente del Consiglio europeo Tusk, la revoca delle sanzioni economiche imposte alla Russia in quanto si sono rivelate poco efficaci e controproducenti. Chi ci guadagna da queste sanzioni alla Russia e chi ci perde soprattutto? L'Europa, con stime attendibili che parlano di circa 14 miliardi di dollari l'anno, soprattutto nel settore agroalimentare. Tra l'altro, queste sanzioni non avranno alcun effetto perché i principali interlocutori di Mosca saranno Paesi quali il Tagikistan, il Kirghizistan e l'Azerbaigian, tutti i grandi produttori di risorse agroalimentari. Per quanto riguarda la situazione libica, la nostra proposta è quella di attendere l'evoluzione della situazione e, in seguito, formare un Governo libico che sia di unione e di vera rappresentanza di tutte le etnie presenti nel Paese. Poiché il tempo a mia disposizione sta finendo, chiudo il mio intervento con un consiglio, che mi permetto di darle: caro presidente Renzi, caro presidente "cappuccetto" Renzi, nel viaggio che sta per intraprendere stia attento ai lupi.
2015-03-18	PD	LatorreNicola	Il Consiglio europeo tornerà dunque ad occuparsi della crisi ucraina. Qui mi verrebbe da dire che il dibattito di questa mattina ha quasi rappresentato una postuma rivincita della Rivoluzione di ottobre. Caro Presidente, quanto lei ci ha detto conferma la rotta giusta che il nostro Paese ha intrapreso, senza mai rimuovere la grave violazione che è stata commessa in Crimea, non dimentichiamolo. Noi abbiamo tenuto una rotta nella quale è stata netta la nostra scelta di campo, naturalmente senza mai smarrire l'obiettivo di superare la crisi per una efficace ripresa del dialogo con la Russia che resta certamente essenziale per stabilizzare anche altre aree di crisi e sconfiggere il terrorismo e il progetto politico dell'ISIS.
2015-03-18	PD	MaranAlessandro	La transizione tra il vecchio e il nuovo ordine - che è ancora in formazione - non sarà priva di rischi, anche perché l'Europa fatica a mantenere tassi di crescita robusti e non è scontato che riesca a superare le sfide economiche e sociali causate dal declino demografico, a partire da un welfare molto radicato che non siamo più in grado di sostenere come prima. Soprattutto in questo contesto dobbiamo valorizzare i fattori positivi dell'accordo di Minsk sul conflitto nell'Ucraina orientale, in cui gli scontri pesanti si sono fermati e lo scambio di prigionieri ha permesso di riavviare un sottile filo di dialogo tra le parti in campo. Devo dire, presidente Renzi, che il suo recente viaggio a Mosca si è articolato in una sequenza diplomaticamente ineccepibile. Ha fatto bene il Governo a recuperare il ruolo di tradizionale mediatore che Roma svolge nelle tensioni tra Est e Ovest. Ha fatto bene a mantenere un rapporto bilaterale privilegiato con la Russia quale fattore di garanzia per la difesa dei nostri interessi, non solo in ambito di sicurezza, ma anche in ambito energetico e commerciale. Non devo ricordare che il mercato russo ha un valore di 10 miliardi di euro per le esportazioni italiane, che si è ridotto del 12 per cento l'anno scorso, non solo a causa delle controsanzioni russe, ma anche della crisi finanziaria, della svalutazione del rublo, conseguenza delle sanzioni occidentali. Non devo ricordare che, nonostante le sanzioni, l'Italia rimane il quarto partner commerciale e che dalla visita a Mosca le imprese italiane riportano a casa accordi in ambito aeronautico, spaziale, energetico, industriale; non devo ricordare che uno dei nodi più difficili del negoziato riguarderà l'autonomia delle regioni filorusse e il nostro Paese può vantare, come lei ha citato, una buona pratica, cioè quella dell'autonomia dell'Alto Adige, quella del confine orientale: una delle componenti centrali delle tragedie del confine orientale è proprio quel conflitto nazionale che per quasi un secolo intero ha opposto italiani a sloveni e a croati. Anche per quel che riguarda la crisi libica, che rappresenta oggi una delle principali sfide per la comunità internazionale che rischia di condizionare la stabilità e la sicurezza dell'intera regione del Mediterraneo, c'è la necessità di trovare alleati in ambito ONU. L'Italia ha sostenuto fin dal primo momento con determinazione, anche in ambito europeo, il processo di dialogo inclusivo sponsorizzato dalle Nazioni Unite che ha preso il via a Ginevra e ha fatto segnare una nuova tappa i giorni scorsi in Marocco. Una sistemazione pacifica e duratura della Libia può derivare unicamente da un accordo politico tra le parti e non da un nuovo intervento militare esterno, che porterebbe nuovi scompensi ed equilibri molto fragili. La Russia continua ad essere protagonista di qualsivoglia azione internazionale. Considerando la delicatezza dello scenario libico, la Russia può svolgere un ruolo diretto sia in supporto di potenze regionali implicate nella crisi, in primis l'Egitto del generale al-Sisi, sia di un maggiore coinvolgimento per la stabilità del grande Medioriente e contro lo Stato islamico in Siria e in Iraq, e per la trattativa sul nucleare iraniano. C'è da augurarsi che questa relazione possa tornare a funzionare davvero, sia per il business che per la sicurezza nel Mediterraneo. Noi sappiamo che non c'è altra via d'uscita per il mondo arabo-islamico se non una via arabo-islamica alla democrazia, alla libertà, ai diritti incomprimibili delle persone e dei popoli e la nostra diplomazia bilaterale, multilaterale e la nostra cooperazione internazionale non possono che avere questo orizzonte. Signor Presidente, il nostro futuro è necessariamente legato a quello dei nostri partner europei ed è proprio da questa consapevolezza, da questo comune destino che bisogna far ripartire con più determinazione il processo d'integrazione europea. È questo il cuore della nostra identità cui lei accennava, un cuore mediterraneo che può consentire al nostro continente di ritrovare uno spazio in un mondo che è cambiato in modo vorticoso.
2015-03-18	PD	PizzettiLuciano	Sulla proposta di risoluzione n. 4, a prima firma del senatore Centinaio, esprimo parere non favorevole sulle premesse e parere favorevole sugli impegni del Governo, invitando ad accogliere le seguenti riformulazioni della parte dispositiva. Al primo capoverso, dalle parole «garantendo, comunque, l'ammontare del futuro trattamento», sopprimere le parole «garantendo, comunque» e premettere la parola «favorendo» alle parole «l'ammontare del futuro trattamento pensionistico». Al terzo capoverso, con la riformulazione si chiede di sopprimere la parola «autonomamente» e di aggiungere, dopo le parole «sulla base di criteri certi», le parole «e condivisi». Infine, all'ultimo capoverso si chiede di sopprimere le parole «venga opportunamente modificata per depotenziarne la portata antirussa» riformulando in tal modo il capoverso: «Ad agire in ambito europeo affinché l'agenda della Presidenza di turno lettone favorisca un processo di effettiva distensione in Ucraina, coinvolga i Paesi partner in una gestione effettivamente condivisa dell'emergenza migratoria mediterranea, se possibile anche favorendo azioni di accoglienza in Africa nelle quali procedere alla verifica della sussistenza dei requisiti necessari alla concessione del diritto d'asilo, e promuova l'adozione di una linea d'azione comune nei confronti della guerra civile libica e di quella siriana». Si chiede quindi di inserire la parola «favorendo» al posto della parola «creando», perché non è nelle nostra disponibilità la «creazione» di alcunché in quei luoghi. Sulla proposta di risoluzione n. 5, a prima firma del senatore Cioffi, il Governo esprime parere contrario. Sulla proposta di risoluzione n. 6, a prima firma del senatore Paolo Romani, il parere è contrario sulle premesse. Si propone invece la riformulazione degli impegni. Al punto 8), si chiede di fermarsi alle parole «a porre particolare attenzione alla questione Ucraina-Russia», sopprimendo quanto segue. Al punto 9), si chiede di fermarsi alle parole «all'Ucraina», sopprimendo il resto. Il parere è inoltre contrario sui punti 10) e 16). Se vengono accolte tali riformulazioni, il parere resta contrario sulle premesse ma è favorevole sugli impegni. PRESIDENTE. Sottosegretario Pizzetti, ai fini di una maggiore chiarezza, le chiedo di specificare se lei proponga di sopprimere i punti 10) e 16) della proposta di risoluzione n. 6. PIZZETTI, sottosegretario di Stato alla Presidenza del Consiglio dei ministri. Sì, Presidente, occorre riformulare i paragrafi 8) e 9) ed eliminare i successivi 10) e 16) della proposta di risoluzione n. 6.
